state,district,year,month,age_0_5,age_5_17,age_18_greater,demo_age_5_17,demo_age_17_,bio_age_5_17,bio_age_17_
tripura,sepahijala,2025,12,236,109,3,389,4803,1138,550
tripura,south tripura,2025,9,416,256,0,424,3908,895,2285
tripura,south tripura,2025,10,227,152,0,344,2764,1553,2605
tripura,south tripura,2025,11,353,268,4,552,4787,2964,3699
tripura,south tripura,2025,12,352,128,2,665,6993,2167,3240
tripura,unakoti,2025,4,19,16,15,0,0,3375,495
tripura,unakoti,2025,9,119,56,1,56,553,378,422
tripura,unakoti,2025,10,102,25,7,29,320,228,269
tripura,unakoti,2025,11,116,42,3,74,617,663,344
tripura,unakoti,2025,12,77,40,1,170,1000,1273,470
tripura,west tripura,2025,4,146,65,25,0,0,6514,8037
tripura,west tripura,2025,9,471,215,5,619,6712,1429,3634
tripura,west tripura,2025,10,380,148,27,378,4884,1955,3537
tripura,west tripura,2025,11,588,222,15,750,7728,3669,4961
tripura,west tripura,2025,12,378,114,3,857,9882,4219,4437
uttar pradesh,agra,2025,3,280,494,132,3075,31323,15175,9350
uttar pradesh,agra,2025,4,832,568,37,0,0,23587,9962
uttar pradesh,agra,2025,5,1550,967,60,1174,8346,19333,9245
uttar pradesh,agra,2025,6,1775,1860,154,0,0,12660,8413
uttar pradesh,agra,2025,7,2371,2123,75,415,3159,25297,14465
uttar pradesh,agra,2025,9,3078,2629,57,4629,23764,16171,6333
uttar pradesh,agra,2025,10,1652,1236,64,1901,15090,8108,4302
uttar pradesh,agra,2025,11,2709,1766,62,3499,33824,16983,9897
uttar pradesh,agra,2025,12,2067,1048,264,3784,41970,14994,10773
uttar pradesh,aligarh,2025,3,226,353,44,3209,43493,17052,5512
uttar pradesh,aligarh,2025,4,1066,643,58,1954,18794,21555,5911
uttar pradesh,aligarh,2025,5,1564,1159,103,0,0,19473,5828
uttar pradesh,aligarh,2025,6,1247,1291,97,0,0,13950,6185
uttar pradesh,aligarh,2025,7,3024,3256,128,1067,11142,20477,9025
uttar pradesh,aligarh,2025,9,2267,2037,51,3770,21213,14509,4582
uttar pradesh,aligarh,2025,10,1213,983,37,1176,12723,7209,3529
uttar pradesh,aligarh,2025,11,1632,1280,50,2179,29300,15128,6911
uttar pradesh,aligarh,2025,12,1591,774,18,2433,34009,14807,7857
uttar pradesh,allahabad,2025,9,2828,2582,2,6695,32684,20237,7585
uttar pradesh,allahabad,2025,10,1392,1289,22,2038,17795,9183,5391
uttar pradesh,allahabad,2025,11,1794,1421,24,2865,30616,16926,10629
uttar pradesh,allahabad,2025,12,1240,654,1,3397,38627,13273,10770
uttar pradesh,ambedkar nagar,2025,4,159,143,10,0,0,5206,4034
uttar pradesh,ambedkar nagar,2025,9,1387,1778,13,2700,12260,8549,3088
uttar pradesh,ambedkar nagar,2025,10,782,845,6,846,7320,3762,2246
uttar pradesh,ambedkar nagar,2025,11,923,855,17,1352,14048,7686,3813
uttar pradesh,ambedkar nagar,2025,12,605,475,4,1407,15004,6138,4451
uttar pradesh,amethi,2025,9,1436,1468,8,2518,13105,6734,3121
uttar pradesh,amethi,2025,10,769,722,30,855,7462,3603,2225
uttar pradesh,amethi,2025,11,938,606,16,1058,12087,6633,3897
uttar pradesh,amethi,2025,12,747,455,2,1444,15889,6607,4929
uttar pradesh,amroha,2025,4,434,135,11,0,0,10891,2508
uttar pradesh,amroha,2025,6,329,240,10,0,0,5845,2793
uttar pradesh,amroha,2025,9,1460,720,11,1982,11151,6830,2021
uttar pradesh,amroha,2025,10,921,437,9,596,7502,3806,1992
uttar pradesh,amroha,2025,11,1364,526,4,949,17122,6817,3874
uttar pradesh,amroha,2025,12,1097,418,16,1358,17106,7643,5138
uttar pradesh,auraiya,2025,9,840,649,3,1922,7960,3985,1536
uttar pradesh,auraiya,2025,10,372,233,3,601,4441,2002,1197
uttar pradesh,auraiya,2025,11,618,371,0,851,8478,5189,2257
uttar pradesh,auraiya,2025,12,339,294,11,896,9520,4085,2802
uttar pradesh,ayodhya,2025,6,38,32,12,0,0,177,299
uttar pradesh,ayodhya,2025,7,262,324,17,0,0,547,725
uttar pradesh,ayodhya,2025,9,298,111,0,388,2053,531,341
uttar pradesh,ayodhya,2025,10,136,60,0,213,1190,313,255
uttar pradesh,ayodhya,2025,11,193,68,3,303,2276,487,416
uttar pradesh,ayodhya,2025,12,100,39,0,349,3347,591,495
uttar pradesh,azamgarh,2025,4,231,332,26,0,0,13049,8716
uttar pradesh,azamgarh,2025,6,109,333,10,0,0,6808,7565
uttar pradesh,azamgarh,2025,7,1034,2456,77,0,0,13830,12796
uttar pradesh,azamgarh,2025,9,1883,4129,16,6511,27956,13140,7127
uttar pradesh,azamgarh,2025,10,1131,2428,51,2040,14384,5580,5377
uttar pradesh,azamgarh,2025,11,1325,2557,64,2468,24140,12390,8671
uttar pradesh,azamgarh,2025,12,1004,1342,35,2842,32200,11436,11115
uttar pradesh,baghpat,2025,4,311,224,18,732,4722,4693,2074
uttar pradesh,baghpat,2025,6,61,171,12,0,0,3369,2350
uttar pradesh,baghpat,2025,7,118,280,15,0,0,5019,3099
uttar pradesh,baghpat,2025,9,1096,1184,34,1143,8456,4574,2080
uttar pradesh,baghpat,2025,10,613,491,28,455,4733,2186,1378
uttar pradesh,baghpat,2025,11,738,538,43,782,9631,4479,2503
uttar pradesh,baghpat,2025,12,545,315,4,955,10042,3761,2716
uttar pradesh,bagpat,2025,11,0,1,0,0,2,0,1
uttar pradesh,bahraich,2025,3,69,241,61,1873,28463,19150,8314
uttar pradesh,bahraich,2025,4,1748,1784,281,0,0,17959,7506
uttar pradesh,bahraich,2025,5,1485,1891,193,0,0,14316,4724
uttar pradesh,bahraich,2025,6,1183,2599,287,0,0,7281,3663
uttar pradesh,bahraich,2025,7,3919,6096,532,0,0,14903,5345
uttar pradesh,bahraich,2025,9,2606,4385,381,3085,19068,15683,3843
uttar pradesh,bahraich,2025,10,1409,2436,292,1136,11756,8958,2935
uttar pradesh,bahraich,2025,11,1286,1704,225,1752,23998,15519,5060
uttar pradesh,bahraich,2025,12,969,1224,52,2555,36011,17380,8539
uttar pradesh,ballia,2025,9,1401,2137,4,4509,17664,12162,4900
uttar pradesh,ballia,2025,10,856,1209,5,1568,11043,6001,3601
uttar pradesh,ballia,2025,11,1083,1618,23,2034,17704,8769,5826
uttar pradesh,ballia,2025,12,739,896,5,2340,20475,7365,6576
uttar pradesh,balrampur,2025,4,429,642,32,0,0,8333,3721
uttar pradesh,balrampur,2025,6,150,497,16,0,0,4566,3455
uttar pradesh,balrampur,2025,7,500,1822,58,0,0,7980,5169
uttar pradesh,balrampur,2025,9,849,1598,13,1376,11347,5979,2714
uttar pradesh,balrampur,2025,10,615,1216,52,531,6328,4720,2459
uttar pradesh,balrampur,2025,11,898,1219,40,807,12930,10702,4561
uttar pradesh,balrampur,2025,12,740,913,25,1358,20971,9230,6426
uttar pradesh,banda,2025,3,31,24,11,773,16638,9193,5651
uttar pradesh,banda,2025,4,458,340,43,0,0,6605,4537
uttar pradesh,banda,2025,5,730,804,70,0,0,5582,3035
uttar pradesh,banda,2025,6,324,451,12,0,0,3796,2726
uttar pradesh,banda,2025,7,401,753,11,0,0,9945,4481
uttar pradesh,banda,2025,9,979,1472,10,2046,10605,7307,2740
uttar pradesh,banda,2025,10,548,655,14,566,7034,3654,1960
uttar pradesh,banda,2025,11,811,674,17,925,15568,6399,4025
uttar pradesh,banda,2025,12,543,390,15,975,14305,5915,4940
uttar pradesh,bara banki,2025,4,172,72,10,0,0,14422,6093
uttar pradesh,bara banki,2025,9,2168,1422,21,2740,17613,15545,4420
uttar pradesh,bara banki,2025,10,951,581,22,748,8314,6562,2856
uttar pradesh,bara banki,2025,11,1384,714,33,1331,18195,12344,5838
uttar pradesh,bara banki,2025,12,1101,429,6,1717,20925,12706,7263
uttar pradesh,barabanki,2025,7,1040,692,52,0,0,113,484
uttar pradesh,barabanki,2025,9,152,118,0,55,1170,152,366
uttar pradesh,barabanki,2025,10,70,40,0,25,614,66,243
uttar pradesh,barabanki,2025,11,77,48,0,37,1316,109,559
uttar pradesh,barabanki,2025,12,62,24,0,44,1699,113,755
uttar pradesh,bareilly,2025,4,3176,1025,63,1154,9929,22874,8000
uttar pradesh,bareilly,2025,5,1306,574,49,1357,13248,19714,6883
uttar pradesh,bareilly,2025,6,1242,1198,75,546,6684,17078,6229
uttar pradesh,bareilly,2025,7,1671,1356,45,1805,15633,24753,9354
uttar pradesh,bareilly,2025,9,3019,2296,43,5217,28622,18520,5430
uttar pradesh,bareilly,2025,10,1924,1187,167,1693,16982,8407,3845
uttar pradesh,bareilly,2025,11,2921,1561,137,2663,39303,18669,10078
uttar pradesh,bareilly,2025,12,1928,820,28,3500,46868,15902,11600
uttar pradesh,basti,2025,4,140,139,10,0,0,10172,4692
uttar pradesh,basti,2025,9,1486,1760,14,2965,13192,8956,3232
uttar pradesh,basti,2025,10,972,1230,27,1067,8068,4613,2589
uttar pradesh,basti,2025,11,1336,1278,14,1414,13986,7273,4613
uttar pradesh,basti,2025,12,889,809,15,1757,18561,8384,6171
uttar pradesh,bhadohi,2025,9,106,102,1,344,1029,594,194
uttar pradesh,bhadohi,2025,10,54,78,0,133,604,257,154
uttar pradesh,bhadohi,2025,11,63,50,3,180,1178,403,263
uttar pradesh,bhadohi,2025,12,42,47,0,224,1979,382,308
uttar pradesh,bijnor,2025,5,1351,432,39,1431,16046,15240,7800
uttar pradesh,bijnor,2025,9,3164,1300,2,3044,21523,13337,5371
uttar pradesh,bijnor,2025,10,2918,791,11,1383,14991,9165,5123
uttar pradesh,bijnor,2025,11,3559,884,11,2518,48201,14522,9423
uttar pradesh,bijnor,2025,12,1943,436,10,2645,38316,14877,11062
uttar pradesh,budaun,2025,4,480,267,13,1064,9998,8910,3583
uttar pradesh,budaun,2025,5,222,228,11,0,0,7218,3058
uttar pradesh,budaun,2025,6,210,353,12,0,0,5337,2905
uttar pradesh,budaun,2025,7,1617,1656,53,0,0,12639,5067
uttar pradesh,budaun,2025,9,2091,2180,104,4157,23138,9848,2956
uttar pradesh,budaun,2025,10,770,855,61,1260,12409,4502,2007
uttar pradesh,budaun,2025,11,1480,1104,53,1958,25552,9982,4162
uttar pradesh,budaun,2025,12,903,764,42,2557,32240,9964,6029
uttar pradesh,bulandshahar,2025,9,40,26,0,11,134,13,32
uttar pradesh,bulandshahar,2025,10,33,7,0,1,74,18,32
uttar pradesh,bulandshahar,2025,11,32,29,0,3,207,12,40
uttar pradesh,bulandshahar,2025,12,10,8,0,13,220,18,55
uttar pradesh,bulandshahr,2025,3,19,32,10,3371,34208,15326,4600
uttar pradesh,bulandshahr,2025,4,612,527,49,1630,12498,18815,5197
uttar pradesh,bulandshahr,2025,6,166,297,14,718,8980,14179,5414
uttar pradesh,bulandshahr,2025,7,604,749,11,1164,10338,18090,7419
uttar pradesh,bulandshahr,2025,9,2691,2361,32,3915,18519,13041,4031
uttar pradesh,bulandshahr,2025,10,1495,1024,35,1287,11448,6993,2965
uttar pradesh,bulandshahr,2025,11,2070,1503,37,2556,24640,16604,5497
uttar pradesh,bulandshahr,2025,12,1498,1028,21,3192,29401,13005,6475
uttar pradesh,chandauli,2025,4,195,192,41,0,0,9704,3295
uttar pradesh,chandauli,2025,5,214,191,14,0,0,6024,2900
uttar pradesh,chandauli,2025,6,138,314,15,0,0,4752,2687
uttar pradesh,chandauli,2025,7,609,949,47,0,0,9406,4617
uttar pradesh,chandauli,2025,9,1329,1488,22,3583,16975,8396,2672
uttar pradesh,chandauli,2025,10,506,510,7,1024,9664,2922,1704
uttar pradesh,chandauli,2025,11,973,922,20,1466,16516,6490,3441
uttar pradesh,chandauli,2025,12,441,420,9,1583,15119,4588,4002
uttar pradesh,chitrakoot,2025,9,924,796,6,1494,7662,4324,1607
uttar pradesh,chitrakoot,2025,10,659,547,4,337,3846,2896,1285
uttar pradesh,chitrakoot,2025,11,683,567,1,568,7254,4809,2504
uttar pradesh,chitrakoot,2025,12,685,526,3,771,7333,4999,3283
uttar pradesh,deoria,2025,5,384,503,20,0,0,9476,5853
uttar pradesh,deoria,2025,7,130,240,11,0,0,13291,10787
uttar pradesh,deoria,2025,9,1694,1899,10,3962,18125,9787,5459
uttar pradesh,deoria,2025,10,723,915,28,1584,11212,4614,3629
uttar pradesh,deoria,2025,11,1013,1184,37,2152,18239,8340,6291
uttar pradesh,deoria,2025,12,756,702,8,2509,24154,8665,8173
uttar pradesh,etah,2025,4,724,354,13,0,0,13484,2531
uttar pradesh,etah,2025,5,1092,457,48,0,0,11242,2447
uttar pradesh,etah,2025,7,2059,1625,48,0,0,7001,4246
uttar pradesh,etah,2025,9,956,686,10,2507,11459,6599,2082
uttar pradesh,etah,2025,10,479,332,4,716,6458,1989,1357
uttar pradesh,etah,2025,11,835,582,24,865,10217,6142,2658
uttar pradesh,etah,2025,12,615,309,12,1218,14302,4882,3424
uttar pradesh,etawah,2025,4,348,226,16,624,4268,7384,3127
uttar pradesh,etawah,2025,7,551,456,16,0,0,7306,4728
uttar pradesh,etawah,2025,9,1155,994,14,1836,10051,7771,2686
uttar pradesh,etawah,2025,10,581,378,41,457,4255,2869,1425
uttar pradesh,etawah,2025,11,906,512,26,918,9780,5063,2990
uttar pradesh,etawah,2025,12,632,299,3,1152,11337,5003,4215
uttar pradesh,faizabad,2025,9,1576,1293,1,2373,12046,8484,2778
uttar pradesh,faizabad,2025,10,841,572,0,821,6945,4471,2194
uttar pradesh,faizabad,2025,11,956,636,0,999,13125,6062,3741
uttar pradesh,faizabad,2025,12,679,370,2,1284,13623,6607,4788
uttar pradesh,farrukhabad,2025,6,73,102,11,0,0,5131,2304
uttar pradesh,farrukhabad,2025,9,843,1069,17,2371,10653,6356,1762
uttar pradesh,farrukhabad,2025,10,444,551,22,645,6518,2930,1336
uttar pradesh,farrukhabad,2025,11,792,730,30,998,13997,6800,2967
uttar pradesh,farrukhabad,2025,12,692,492,2,1180,16226,8214,4351
uttar pradesh,fatehpur,2025,4,166,136,10,0,0,8256,6378
uttar pradesh,fatehpur,2025,5,274,224,11,0,0,7529,4783
uttar pradesh,fatehpur,2025,6,251,344,14,0,0,5708,4073
uttar pradesh,fatehpur,2025,7,1271,1283,86,0,0,14564,6898
uttar pradesh,fatehpur,2025,9,1641,1516,13,3438,16613,8728,3643
uttar pradesh,fatehpur,2025,10,855,709,44,920,9003,3237,2469
uttar pradesh,fatehpur,2025,11,1185,856,41,1501,17470,8294,5142
uttar pradesh,fatehpur,2025,12,883,514,6,1745,22170,7143,6405
uttar pradesh,firozabad,2025,3,93,77,21,1230,19481,8402,3036
uttar pradesh,firozabad,2025,6,1568,809,21,0,0,7046,3065
uttar pradesh,firozabad,2025,7,1940,1040,10,2672,26816,9038,5198
uttar pradesh,firozabad,2025,9,1380,1269,21,2777,15004,8816,2644
uttar pradesh,firozabad,2025,10,645,532,11,823,8675,4136,1743
uttar pradesh,firozabad,2025,11,887,670,35,1526,25879,8548,4230
uttar pradesh,firozabad,2025,12,737,529,5,1941,23181,8104,5580
uttar pradesh,gautam buddha nagar,2025,3,175,636,72,2558,21789,6854,4672
uttar pradesh,gautam buddha nagar,2025,4,1192,1186,113,1402,11160,7021,5188
uttar pradesh,gautam buddha nagar,2025,5,867,915,52,2389,21475,5563,5199
uttar pradesh,gautam buddha nagar,2025,6,805,1017,87,0,0,5113,4943
uttar pradesh,gautam buddha nagar,2025,7,1392,1633,150,3087,28036,6440,6746
uttar pradesh,gautam buddha nagar,2025,9,1489,1627,54,1438,11729,4911,3352
uttar pradesh,gautam buddha nagar,2025,10,988,725,27,738,6916,2629,2193
uttar pradesh,gautam buddha nagar,2025,11,1320,1022,45,1635,14627,5929,4203
uttar pradesh,gautam buddha nagar,2025,12,774,557,37,2045,22967,4653,3832
uttar pradesh,ghaziabad,2025,3,129,471,89,4532,48594,12856,9597
uttar pradesh,ghaziabad,2025,5,882,747,37,1354,11888,13551,11150
uttar pradesh,ghaziabad,2025,6,1145,1293,42,1713,18975,10499,10706
uttar pradesh,ghaziabad,2025,7,1776,1881,59,1921,17038,14723,15791
uttar pradesh,ghaziabad,2025,9,2979,2524,71,2077,19023,10376,7721
uttar pradesh,ghaziabad,2025,10,1473,1156,30,932,11158,4857,4198
uttar pradesh,ghaziabad,2025,11,2356,1753,51,2269,27461,12964,10321
uttar pradesh,ghaziabad,2025,12,1244,868,14,3062,40882,8917,8316
uttar pradesh,ghazipur,2025,9,1772,3069,26,6012,20636,12253,4730
uttar pradesh,ghazipur,2025,10,769,1305,17,1533,11219,5667,3704
uttar pradesh,ghazipur,2025,11,1018,1636,18,2197,18630,8883,5612
uttar pradesh,ghazipur,2025,12,764,884,10,2531,22149,8684,7211
uttar pradesh,gonda,2025,4,392,260,50,0,0,14460,6876
uttar pradesh,gonda,2025,7,1120,1506,96,0,0,14335,8011
uttar pradesh,gonda,2025,9,2144,2479,66,3606,16760,10528,4485
uttar pradesh,gonda,2025,10,1111,1213,23,1373,10982,6409,3548
uttar pradesh,gonda,2025,11,1629,1273,24,1797,20985,11154,6266
uttar pradesh,gonda,2025,12,1049,763,69,1901,25697,10901,6935
uttar pradesh,gorakhpur,2025,3,13,36,11,4752,44058,8891,12567
uttar pradesh,gorakhpur,2025,4,378,727,86,0,0,9404,12727
uttar pradesh,gorakhpur,2025,5,129,352,41,0,0,7632,9803
uttar pradesh,gorakhpur,2025,6,213,572,41,0,0,5478,9181
uttar pradesh,gorakhpur,2025,7,1187,2262,130,0,0,14086,16858
uttar pradesh,gorakhpur,2025,9,1898,3260,27,5032,23529,9525,8600
uttar pradesh,gorakhpur,2025,10,1117,1669,52,1779,12967,5382,5339
uttar pradesh,gorakhpur,2025,11,1534,2063,29,3182,27274,11915,10370
uttar pradesh,gorakhpur,2025,12,985,1149,8,3334,32958,9073,11333
uttar pradesh,hamirpur,2025,9,777,584,10,1248,7815,5097,1379
uttar pradesh,hamirpur,2025,10,306,260,8,285,3251,2419,892
uttar pradesh,hamirpur,2025,11,572,357,5,472,9374,4220,1970
uttar pradesh,hamirpur,2025,12,385,197,4,467,8417,3252,2437
uttar pradesh,hapur,2025,5,681,450,11,1026,7872,3530,1885
uttar pradesh,hapur,2025,7,1010,770,11,0,0,4540,2520
uttar pradesh,hapur,2025,9,904,553,5,742,5269,4454,1548
uttar pradesh,hapur,2025,10,554,338,2,274,2715,2726,1131
uttar pradesh,hapur,2025,11,679,366,7,716,6670,5528,2227
uttar pradesh,hapur,2025,12,622,294,5,1075,9629,4880,2527
uttar pradesh,hardoi,2025,6,1123,1368,44,0,0,11111,5280
uttar pradesh,hardoi,2025,7,4089,4330,75,0,0,18208,7926
uttar pradesh,hardoi,2025,9,2670,2696,49,4151,25403,19851,4605
uttar pradesh,hardoi,2025,10,1424,1237,53,1153,12171,9193,3125
uttar pradesh,hardoi,2025,11,1929,1741,63,1817,24967,17458,6460
uttar pradesh,hardoi,2025,12,1356,918,28,2210,27464,15175,8308
uttar pradesh,hathras,2025,5,478,319,11,0,0,8660,2155
uttar pradesh,hathras,2025,6,174,282,12,0,0,4986,2021
uttar pradesh,hathras,2025,9,1017,796,16,1748,8529,6646,1876
uttar pradesh,hathras,2025,10,497,328,10,561,4579,2086,1067
uttar pradesh,hathras,2025,11,827,503,24,1112,11509,6016,1968
uttar pradesh,hathras,2025,12,822,368,9,1277,13437,6235,2954
uttar pradesh,jalaun,2025,4,221,102,26,0,0,6056,3593
uttar pradesh,jalaun,2025,6,228,277,16,0,0,4404,2798
uttar pradesh,jalaun,2025,9,756,986,22,1585,9389,5234,2264
uttar pradesh,jalaun,2025,10,389,400,17,427,4698,2365,1590
uttar pradesh,jalaun,2025,11,726,583,17,817,13378,4549,3125
uttar pradesh,jalaun,2025,12,471,293,27,901,12403,4641,3690
uttar pradesh,jaunpur,2025,3,70,213,51,3692,41667,11173,8584
uttar pradesh,jaunpur,2025,4,662,800,64,0,0,12071,7906
uttar pradesh,jaunpur,2025,7,262,766,38,0,0,16814,11657
uttar pradesh,jaunpur,2025,9,1516,3510,9,7041,25612,17426,7301
uttar pradesh,jaunpur,2025,10,943,1942,8,2201,14899,8419,5397
uttar pradesh,jaunpur,2025,11,1079,1984,32,2779,22829,11692,8626
uttar pradesh,jaunpur,2025,12,868,1022,14,3325,31696,12375,10663
uttar pradesh,jhansi,2025,7,78,76,13,0,0,10327,6861
uttar pradesh,jhansi,2025,9,1477,1050,10,1547,10259,9268,4002
uttar pradesh,jhansi,2025,10,706,401,16,507,5480,3809,2448
uttar pradesh,jhansi,2025,11,1369,651,20,957,13479,8435,5260
uttar pradesh,jhansi,2025,12,940,341,12,1240,16156,8158,6584
uttar pradesh,jyotiba phule nagar,2025,9,17,9,0,0,100,4,32
uttar pradesh,jyotiba phule nagar,2025,10,16,3,0,1,70,0,24
uttar pradesh,jyotiba phule nagar,2025,11,17,6,0,5,183,4,48
uttar pradesh,jyotiba phule nagar,2025,12,11,5,0,0,247,12,53
uttar pradesh,kannauj,2025,7,425,628,29,0,0,6587,3188
uttar pradesh,kannauj,2025,9,1040,1194,32,2251,9890,6085,1787
uttar pradesh,kannauj,2025,10,444,491,15,582,4835,3074,1465
uttar pradesh,kannauj,2025,11,715,757,18,909,10359,5374,2800
uttar pradesh,kannauj,2025,12,459,385,6,1299,13202,5693,3431
uttar pradesh,kanpur dehat,2025,4,469,364,75,0,0,7829,2343
uttar pradesh,kanpur dehat,2025,7,803,1060,48,0,0,8730,3737
uttar pradesh,kanpur dehat,2025,9,1028,1043,16,2810,12528,5762,1964
uttar pradesh,kanpur dehat,2025,10,444,397,16,659,5795,2647,1369
uttar pradesh,kanpur dehat,2025,11,748,569,10,1108,10414,5304,2499
uttar pradesh,kanpur dehat,2025,12,540,369,18,1164,12090,5478,3312
uttar pradesh,kanpur nagar,2025,3,47,138,23,2609,34198,9586,8989
uttar pradesh,kanpur nagar,2025,4,1405,1363,222,366,4562,12059,11042
uttar pradesh,kanpur nagar,2025,5,835,854,57,796,11238,9393,10813
uttar pradesh,kanpur nagar,2025,6,347,597,39,0,0,7944,10145
uttar pradesh,kanpur nagar,2025,7,1289,1946,85,528,5600,12578,13989
uttar pradesh,kanpur nagar,2025,9,2581,3142,71,3112,21529,14030,8213
uttar pradesh,kanpur nagar,2025,10,1436,1347,67,1126,11530,7063,5091
uttar pradesh,kanpur nagar,2025,11,2186,2114,66,2331,29196,10984,10872
uttar pradesh,kanpur nagar,2025,12,1301,1105,45,2699,38705,9186,9461
uttar pradesh,kasganj,2025,7,1047,1168,33,0,0,6998,3642
uttar pradesh,kasganj,2025,9,654,653,49,1557,8383,5801,1800
uttar pradesh,kasganj,2025,10,388,323,32,335,3519,2345,1292
uttar pradesh,kasganj,2025,11,639,519,18,751,10822,5984,3011
uttar pradesh,kasganj,2025,12,478,314,26,1031,13118,7063,4791
uttar pradesh,kaushambi,2025,4,133,109,25,0,0,12911,2180
uttar pradesh,kaushambi,2025,7,583,509,21,1102,6566,10133,3432
uttar pradesh,kaushambi,2025,9,1109,1033,4,2889,9854,9254,2292
uttar pradesh,kaushambi,2025,10,689,486,2,595,4750,3658,1811
uttar pradesh,kaushambi,2025,11,1076,580,16,1104,11738,6188,3194
uttar pradesh,kaushambi,2025,12,766,321,1,1264,13110,6620,4048
uttar pradesh,kheri,2025,4,523,548,31,0,0,14683,6033
uttar pradesh,kheri,2025,5,832,687,33,0,0,10615,4323
uttar pradesh,kheri,2025,6,358,491,33,0,0,8017,3988
uttar pradesh,kheri,2025,7,2068,2463,98,0,0,24916,6613
uttar pradesh,kheri,2025,9,2812,3982,110,3816,28631,16374,4475
uttar pradesh,kheri,2025,10,1382,1700,61,986,13422,8501,3234
uttar pradesh,kheri,2025,11,1984,1954,58,1978,32042,18910,6637
uttar pradesh,kheri,2025,12,1323,1016,31,2599,35180,17677,8197
uttar pradesh,kushi nagar,2025,7,779,777,14,0,0,0,0
uttar pradesh,kushinagar,2025,5,170,229,10,0,0,7693,6395
uttar pradesh,kushinagar,2025,9,1561,2352,6,4116,18930,9417,5577
uttar pradesh,kushinagar,2025,10,682,1016,2,1679,13173,4630,4679
uttar pradesh,kushinagar,2025,11,1171,1547,6,2728,23972,10366,7916
uttar pradesh,kushinagar,2025,12,870,989,6,2939,27376,11432,9184
uttar pradesh,lalitpur,2025,5,138,71,10,0,0,3420,2509
uttar pradesh,lalitpur,2025,9,1070,557,24,1367,8073,6952,3228
uttar pradesh,lalitpur,2025,10,475,175,20,338,3028,2410,1591
uttar pradesh,lalitpur,2025,11,1037,326,3,653,8946,4627,3276
uttar pradesh,lalitpur,2025,12,656,176,15,705,8141,4575,3930
uttar pradesh,lucknow,2025,3,23,102,17,3206,35781,13425,10231
uttar pradesh,lucknow,2025,4,1235,1253,125,489,4100,17408,12249
uttar pradesh,lucknow,2025,5,608,560,48,1020,10774,12945,10891
uttar pradesh,lucknow,2025,6,81,123,19,261,3567,11433,10121
uttar pradesh,lucknow,2025,7,1340,1322,88,1562,17852,18785,14717
uttar pradesh,lucknow,2025,9,3575,2913,11,2567,23945,13238,8017
uttar pradesh,lucknow,2025,10,2405,1806,17,1088,12996,7187,5109
uttar pradesh,lucknow,2025,11,2678,1910,108,2236,33457,13377,9925
uttar pradesh,lucknow,2025,12,1794,1332,21,3350,51225,16040,12292
uttar pradesh,maharajganj,2025,3,54,181,47,2613,34402,5914,5062
